stage,little,medium,big,vulkan,cuda,device,run
1,36.1786,4.0847,6.1394,2.106,0.0,R5CY21Y3VEV,1
2,36.2857,15.1642,17.2203,2.0777,0.0,R5CY21Y3VEV,1
3,18.8519,2.5578,3.2013,1.9099,0.0,R5CY21Y3VEV,1
4,15.3333,6.7919,7.7252,1.5333,0.0,R5CY21Y3VEV,1
5,10.4479,1.6857,1.8889,1.395,0.0,R5CY21Y3VEV,1
6,10.3505,1.6513,1.8872,1.3925,0.0,R5CY21Y3VEV,1
7,10.09,1.4014,2.1287,1.6196,0.0,R5CY21Y3VEV,1
8,8.5897,3.0734,6.4423,1.3103,0.0,R5CY21Y3VEV,1
9,0.0699,0.0197,0.0165,0.3387,0.0,R5CY21Y3VEV,1
