stage,little,medium,big,vulkan,cuda,device,run
1,162.926133,0.000000,0.000000,28.243497,0.000000,jetson,1
2,2.581170,0.000000,0.000000,1.793924,0.000000,jetson,1
3,402.961713,0.000000,0.000000,68.512157,0.000000,jetson,1
4,1.295481,0.000000,0.000000,1.389276,0.000000,jetson,1
5,391.883512,0.000000,0.000000,68.039604,0.000000,jetson,1
6,782.297169,0.000000,0.000000,135.150710,0.000000,jetson,1
7,779.604283,0.000000,0.000000,135.490524,0.000000,jetson,1
8,0.702094,0.000000,0.000000,1.021492,0.000000,jetson,1
9,0.910450,0.000000,0.000000,0.887729,0.000000,jetson,1
