stage,little,medium,big,vulkan,cuda,device,run
1,1.262105,0.000000,0.000000,0.331687,0.000000,jetson,1
2,2.727285,0.000000,0.000000,2.693909,0.000000,jetson,1
3,0.826256,0.000000,0.000000,0.496522,0.000000,jetson,1
4,3.392963,0.000000,0.000000,0.682445,0.000000,jetson,1
5,0.165059,0.000000,0.000000,0.170787,0.000000,jetson,1
6,0.958002,0.000000,0.000000,0.382856,0.000000,jetson,1
7,3.103773,0.000000,0.000000,0.571756,0.000000,jetson,1
