Device,Application,Schedule_UID,Task_ID,Total_Duration_ms
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,65,13.0106201171875
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,66,13.111328125
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,67,13.014811197916666
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,68,13.334635416666666
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,69,13.0679931640625
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,70,13.210042317708332
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,71,13.1141357421875
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,72,13.257120768229166
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,73,12.98974609375
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,74,13.275553385416664
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,75,13.033650716145832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,76,13.134318033854164
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,77,12.911580403645832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,78,12.751017252604166
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,79,12.771199544270832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,80,13.266153971354166
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,81,13.099527994791666
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,82,13.21435546875
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,83,13.198689778645832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,84,13.182047526041666
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,85,13.2294921875
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,86,13.365966796874998
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,87,13.48583984375
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,88,13.404052734375
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,89,13.259847005208332
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,90,13.344930013020832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,91,13.410970052083332
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,92,13.423746744791666
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,93,13.294637044270832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,94,13.447835286458332
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,95,13.1947021484375
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,96,13.432088216145832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,97,13.2796630859375
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,98,13.516316731770832
3A021JEHN02756,cifar-sparse,SCH-G3B2M4-G147-2e89,99,13.319580078125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,0,92.5902099609375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,1,41.369140625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,2,40.431193033854164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,3,39.972330729166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,4,39.245279947916664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,5,39.76302083333333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,6,39.976806640625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,7,39.48470052083333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,8,40.547037760416664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,9,40.284830729166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,10,39.89034016927083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,11,39.3873291015625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,12,39.970255533854164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,13,39.749308268229164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,14,39.666178385416664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,15,39.893473307291664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,16,39.43916829427083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,17,39.98164876302083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,18,39.41536458333333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,19,39.89217122395833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,20,39.60127766927083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,21,39.4990234375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,22,39.32430013020833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,23,39.61238606770833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,24,39.921630859375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,25,39.458292643229164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,26,39.9658203125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,27,39.44991048177083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,28,39.553629557291664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,29,39.541748046875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,30,40.272989908854164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,31,40.052408854166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,32,39.442626953125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,33,39.95751953125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,34,39.4342041015625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,35,39.46748860677083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,36,39.6407470703125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,37,39.55419921875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,38,39.919596354166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,39,39.357666015625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,40,40.153564453125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,41,39.502237955729164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,42,40.38374837239583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,43,39.418497721354164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,44,39.537150065104164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,45,39.99043782552083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,46,39.50569661458333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,47,39.878214518229164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,48,39.4345703125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,49,40.00813802083333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,50,39.535400390625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,51,39.4127197265625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,52,39.81612141927083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,53,39.477091471354164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,54,39.89794921875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,55,39.382364908854164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,56,39.85982259114583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,57,40.591349283854164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,58,39.75349934895833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,59,39.345011393229164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,60,39.4539794921875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,61,39.787841796875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,62,39.784423828125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,63,39.859130859375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,64,39.32344563802083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,65,39.51143391927083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,66,39.42488606770833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,67,39.579752604166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,68,40.34444173177083
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,69,39.428019205729164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,70,39.96773274739583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,71,39.375651041666664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,72,39.3896484375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,73,39.43147786458333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,74,39.73872884114583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,75,40.34138997395833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,76,39.796793619791664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,77,39.8660888671875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,78,39.515625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,79,40.0826416015625
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,80,39.5091552734375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,81,39.6990966796875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,82,39.90950520833333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,83,39.300577799479164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,84,39.8917236328125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,85,39.533732096354164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,86,39.95894368489583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,87,39.48030598958333
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,88,39.59224446614583
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,89,39.477294921875
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,90,39.507242838541664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,91,39.867960611979164
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,92,39.513590494791664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,93,40.25008138020833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,94,39.484049479166664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,95,39.6185302734375
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,96,39.57283528645833
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,97,39.575602213541664
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,98,39.9913330078125
3A021JEHN02756,cifar-sparse,SCH-M4L5-G151-35bf,99,39.406494140625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,0,20.395792643229164
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,1,13.914957682291666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,2,13.875813802083332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,3,13.815836588541664
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,4,11.546915690104164
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,5,10.19775390625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,6,10.265218098958332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,7,10.202433268229166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,8,10.2042236328125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,9,10.2274169921875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,10,10.2032470703125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,11,10.3529052734375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,12,14.676432291666666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,13,15.249471028645832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,14,12.500732421875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,15,10.830444335937498
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,16,9.739298502604166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,17,9.652262369791666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,18,9.733968098958332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,19,9.737833658854166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,20,9.719645182291666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,21,9.7674560546875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,22,9.7791748046875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,23,9.714558919270832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,24,9.581095377604164
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,25,9.4090576171875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,26,9.360636393229166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,27,9.6507568359375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,28,9.435913085937498
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,29,9.12255859375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,30,9.042887369791666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,31,9.1246337890625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,32,9.1658935546875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,33,9.1370849609375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,34,8.845540364583332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,35,8.7933349609375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,36,8.8077392578125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,37,8.779947916666666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,38,8.915608723958332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,39,8.8233642578125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,40,15.724405924479166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,41,10.220418294270832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,42,8.825480143229166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,43,8.873453776041666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,44,8.815185546875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,45,8.843505859375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,46,8.8070068359375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,47,9.085164388020834
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,48,8.946370442708332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,49,8.842081705729166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,50,8.907633463541666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,51,8.990234375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,52,8.875773111979166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,53,8.9693603515625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,54,8.880289713541666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,55,8.855550130208332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,56,8.815185546875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,57,8.803466796875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,58,8.90380859375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,59,8.861124674479166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,60,8.964599609375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,61,8.899698893229166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,62,8.910970052083334
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,63,8.861368815104166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,64,8.921915690104166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,65,8.815633138020832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,66,8.824259440104168
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,67,8.81494140625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,68,9.012003580729166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,69,42.07446289062499
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,70,8.923380533854166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,71,8.918619791666666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,72,8.934651692708334
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,73,8.852498372395832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,74,8.921549479166666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,75,8.869791666666666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,76,8.8338623046875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,77,8.969645182291666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,78,9.0159912109375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,79,9.348388671874998
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,80,9.0711669921875
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,81,9.2532958984375
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,82,8.884073893229166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,83,9.008870442708332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,84,8.985677083333332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,85,8.894734700520832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,86,11.503824869791668
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,87,9.034342447916666
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,88,9.0426025390625
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,89,9.230387369791668
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,90,8.826212565104166
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,91,9.351277669270832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,92,8.981648763020832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,93,8.92626953125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,94,8.909749348958332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,95,8.795247395833332
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,96,8.886922200520832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,97,8.8251953125
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,98,8.808797200520832
3A021JEHN02756,cifar-sparse,SCH-G3M2L1B3-G166-d309,99,8.918986002604168
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,0,57.71126302083333
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,1,32.19783528645833
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,2,30.914428710937496
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,3,26.231160481770832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,4,26.218465169270832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,5,26.217081705729164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,6,26.2379150390625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,7,26.221883138020832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,8,26.797892252604164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,9,26.7569580078125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,10,26.745686848958332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,11,26.78369140625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,12,26.6455078125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,13,26.580118815104164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,14,26.744384765625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,15,26.6151123046875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,16,26.7828369140625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,17,26.7093505859375
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,18,26.502482096354164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,19,26.7745361328125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,20,26.627278645833332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,21,26.750203450520832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,22,26.645345052083332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,23,26.380208333333332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,24,26.78955078125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,25,26.683064778645832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,26,26.594197591145832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,27,26.678019205729164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,28,26.7294921875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,29,26.7545166015625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,30,26.764404296875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,31,26.7982177734375
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,32,26.759236653645832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,33,26.628499348958332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,34,26.772216796875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,35,26.792521158854164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,36,26.852010091145832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,37,26.9681396484375
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,38,26.91796875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,39,26.864583333333332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,40,27.041910807291664
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,41,26.795206705729164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,42,26.652140299479164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,43,26.6160888671875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,44,26.621337890625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,45,26.603963216145832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,46,26.948811848958332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,47,27.07275390625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,48,28.026692708333332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,49,27.242431640625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,50,27.008341471354164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,51,26.725870768229164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,52,26.973347981770832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,53,29.692545572916664
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,54,26.739339192708332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,55,26.721598307291664
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,56,27.0439453125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,57,27.030924479166664
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,58,27.147054036458332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,59,27.163614908854164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,60,27.188232421875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,61,27.178100585937496
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,62,27.155476888020832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,63,27.150146484375
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,64,27.077392578124996
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,65,27.145792643229164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,66,27.164469401041664
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,67,26.9859619140625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,68,27.114949544270832
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,69,27.185099283854164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,70,27.105753580729164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,71,27.025960286458332
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,72,27.087890625
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,73,27.133544921875
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,74,27.148722330729164
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,75,27.282470703125
3A021JEHN02756,cifar-sparse,SCH-B2M7-G174-9721,76,26.923665364583332
